"","Profile.Name","Start.Time","Duration","Attributes","Title","Supplemental.Video.Type","Device.Type","Bookmark","Latest.Bookmark","Country"
"1955","Wojtek","2019-02-15 15:20:44","00:05:46","","Friends: Season 6: The One with Rachel's Sister (Episode 13)","","Android DefaultWidevineL3Phone Android Phone","00:06:00","Not latest view","PL (Poland)"
"1956","Wojtek","2019-02-15 13:57:35","00:21:22","","Friends: Season 6: The One with the Joke (Episode 12)","","DefaultWidevineAndroidTablets","00:21:51","00:21:51","PL (Poland)"
"1957","Wojtek","2019-02-15 13:32:13","00:21:34","","Friends: Season 6: The One with the Apothecary Table (Episode 11)","","DefaultWidevineAndroidTablets","00:21:52","00:21:52","PL (Poland)"
"1958","Wojtek","2019-02-15 08:23:05","00:45:46","","Sex Education: Season 1: Episode 2","","DefaultWidevineAndroidTablets","00:48:20","00:48:20","PL (Poland)"
"1959","Wojtek","2019-02-14 17:58:00","00:21:23","Autoplayed: user action: Unspecified; ","Friends: Season 6: The One with the Routine (Episode 10)","","Samsung 2016 Jazz-L UHD TV Smart TV","00:21:53","00:21:53","PL (Poland)"
"1960","Wojtek","2019-02-14 17:45:20","00:02:38","","Sex Education: Season 1: Episode 2","","Samsung 2016 Jazz-L UHD TV Smart TV","00:02:44","Not latest view","PL (Poland)"
"1961","Wojtek","2019-02-14 16:55:11","00:49:32","","Sex Education: Season 1: Episode 1","","Samsung 2016 Jazz-L UHD TV Smart TV","00:50:38","00:50:38","PL (Poland)"
"1962","Wojtek","2019-02-12 10:32:20","00:12:25","Autoplayed: user action: Unspecified; ","Friends: Season 6: The One Where Ross Got High (Episode 9)","","Chrome PC (Cadmium)","00:22:33","00:22:33","PL (Poland)"
"1963","Wojtek","2019-02-11 19:17:33","00:09:36","Autoplayed: user action: Unspecified; ","Friends: Season 6: The One Where Ross Got High (Episode 9)","","Chrome PC (Cadmium)","00:10:08","Not latest view","PL (Poland)"
"1964","Wojtek","2019-02-11 09:14:24","00:12:37","Autoplayed: user action: Unspecified; ","1983: Season 1: Blowback (Episode 4)","","Chrome PC (Cadmium)","00:51:47","00:51:47","PL (Poland)"
"1965","Wojtek","2019-02-11 08:03:56","00:10:16","Autoplayed: user action: Unspecified; ","1983: Season 1: Blowback (Episode 4)","","Chrome PC (Cadmium)","00:39:10","Not latest view","PL (Poland)"
"1966","Wojtek","2019-02-10 09:18:09","00:10:55","","Les Bleus - Une autre histoire de France, 1996-2016","","DefaultWidevineAndroidTablets","00:18:37","00:18:37","PL (Poland)"
"1967","Wojtek","2019-02-10 08:39:26","00:32:40","","High Flying Bird","","DefaultWidevineAndroidTablets","00:33:14","00:33:14","PL (Poland)"
"1968","Wojtek","2019-02-09 19:27:42","00:21:34","","The Good Place: Season 3: Pandemonium (Episode 12)","","DefaultWidevineAndroidTablets","00:21:36","Not latest view","PL (Poland)"
"1969","Wojtek","2019-02-09 19:03:12","00:22:28","","The Good Place: Season 3: Chidi Sees the Time-Knife (Episode 11)","","DefaultWidevineAndroidTablets","00:21:32","00:21:32","PL (Poland)"
"1970","Wojtek","2019-02-09 18:50:27","00:09:04","","The Good Place: Season 3: The Book of Dougs (Episode 10)","","DefaultWidevineAndroidTablets","00:21:33","00:21:33","PL (Poland)"
"1971","Wojtek","2019-02-08 21:04:57","00:12:21","","The Good Place: Season 3: The Book of Dougs (Episode 10)","","Chrome PC (Cadmium)","00:12:29","Not latest view","PL (Poland)"
"1972","Wojtek","2019-02-08 20:41:52","00:22:58","Autoplayed: user action: Unspecified; ","The Good Place: Season 3: Janet(s) (Episode 9)","","Chrome PC (Cadmium)","00:22:33","00:22:33","PL (Poland)"
"1973","Wojtek","2019-02-08 13:56:53","00:21:24","","The Good Place: Season 3: Don't Let the Good Life Pass You By (Episode 8)","","Chrome PC (Cadmium)","00:21:32","00:21:32","PL (Poland)"
"1974","Wojtek","2019-02-08 13:35:19","00:21:32","Autoplayed: user action: Unspecified; ","The Good Place: Season 3: The Worst Possible Use of Free Will (Episode 7)","","Chrome PC (Cadmium)","00:21:32","00:21:32","PL (Poland)"
"1975","Wojtek","2019-02-07 07:06:18","00:21:36","","The Good Place: Season 3: A Fractured Inheritance (Episode 6)","","DefaultWidevineAndroidTablets","00:21:36","00:21:36","PL (Poland)"
"1976","Wojtek","2019-02-07 06:43:39","00:21:55","","The Good Place: Season 3: The Ballad of Donkey Doug (Episode 5)","","DefaultWidevineAndroidTablets","00:21:43","00:21:43","PL (Poland)"
"1977","Wojtek","2019-02-06 17:19:39","00:21:30","","The Good Place: Season 3: Jeremy Bearimy (Episode 4)","","DefaultWidevineAndroidTablets","00:21:40","00:21:40","PL (Poland)"
"1978","Wojtek","2019-02-06 16:56:43","00:21:37","","The Good Place: Season 3: The Snowplow (Episode 3)","","DefaultWidevineAndroidTablets","00:21:36","00:21:36","PL (Poland)"
"1979","Wojtek","2019-02-06 14:59:37","00:21:31","","The Good Place: Season 3: The Brainy Bunch (Episode 2)","","DefaultWidevineAndroidTablets","00:21:38","00:21:38","PL (Poland)"
"1980","Wojtek","2019-02-06 13:41:03","00:42:53","","The Good Place: Season 3: Everything is Bonzer (Episode 1)","","DefaultWidevineAndroidTablets","00:43:10","00:43:10","PL (Poland)"
"1981","Wojtek","2019-02-06 13:15:11","00:21:33","","Friends: Season 6: The One Where Phoebe Runs (Episode 7)","","DefaultWidevineAndroidTablets","00:21:53","00:21:53","PL (Poland)"
"1982","Wojtek","2019-02-06 12:13:13","00:01:05","","1983: Season 1: Blowback (Episode 4)","","DefaultWidevineAndroidTablets","00:28:54","Not latest view","PL (Poland)"
"1983","Wojtek","2019-02-05 09:15:19","00:21:30","","Friends: Season 6: The One on the Last Night (Episode 6)","","Android DefaultWidevineL3Phone Android Phone","00:21:51","00:21:51","PL (Poland)"
"1984","Wojtek","2019-02-03 09:40:37","00:21:36","","Friends: Season 6: The One with Joey's Porsche (Episode 5)","","Android DefaultWidevineL3Phone Android Phone","00:21:46","00:21:46","PL (Poland)"
"1985","Wojtek","2019-02-01 20:40:04","00:08:57","Autoplayed: user action: Unspecified; ","1983: Season 1: Blowback (Episode 4)","","Chrome PC (Cadmium)","00:27:50","Not latest view","PL (Poland)"
"1986","Wojtek","2019-02-01 18:10:18","00:18:44","Autoplayed: user action: None; ","1983: Season 1: Blowback (Episode 4)","","Chrome PC (Cadmium)","00:18:53","Not latest view","PL (Poland)"
"1987","Wojtek","2019-02-01 17:21:59","00:48:13","Autoplayed: user action: Unspecified; ","1983: Season 1: Alignment (Episode 3)","","Chrome PC (Cadmium)","00:52:46","00:52:46","PL (Poland)"
"1988","Wojtek","2019-01-31 21:08:32","00:04:34","Autoplayed: user action: None; ","1983: Season 1: Alignment (Episode 3)","","Chrome PC (Cadmium)","00:04:43","Not latest view","PL (Poland)"
"1989","Wojtek","2019-01-31 20:51:37","00:16:53","Autoplayed: user action: Unspecified; ","1983: Season 1: Rollback (Episode 2)","","Chrome PC (Cadmium)","00:46:16","00:46:16","PL (Poland)"
"1990","Wojtek","2019-01-30 20:42:47","00:22:31","Autoplayed: user action: Unspecified; ","1983: Season 1: Rollback (Episode 2)","","Chrome PC (Cadmium)","00:29:23","Not latest view","PL (Poland)"
"1991","Wojtek","2019-01-28 19:28:29","00:04:14","Autoplayed: user action: Unspecified; ","1983: Season 1: Rollback (Episode 2)","","Chrome PC (Cadmium)","00:06:52","Not latest view","PL (Poland)"
"1992","Wojtek","2019-01-27 15:33:32","00:58:19","Autoplayed: user action: Unspecified; ","Born Strong","","Chrome PC (Cadmium)","00:59:26","00:59:26","PL (Poland)"
"1993","Wojtek","2019-01-25 19:56:06","00:21:00","Autoplayed: user action: Unspecified; ","Friends: Season 6: The One After Vegas (Episode 1)","","Chrome PC (Cadmium)","00:21:30","00:21:30","PL (Poland)"
"1994","Wojtek","2019-01-25 19:52:24","00:03:37","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One in Vegas: Part 2 (Episode 24)","","Chrome PC (Cadmium)","00:21:34","00:21:34","PL (Poland)"
"1995","Wojtek","2019-01-21 19:48:16","00:02:38","Autoplayed: user action: Unspecified; ","1983: Season 1: Rollback (Episode 2)","","Chrome PC (Cadmium)","00:02:38","Not latest view","PL (Poland)"
"1996","Wojtek","2019-01-17 16:26:28","00:03:39","","Titans: Season 1: Titans (Episode 1)","","Android DefaultWidevineL3Phone Android Phone","00:05:00","00:05:00","PL (Poland)"
"1997","Wojtek","2019-01-17 08:54:33","00:01:05","","Titans: Season 1: Titans (Episode 1)","","Android DefaultWidevineL3Phone Android Phone","00:01:10","Not latest view","PL (Poland)"
"1998","Wojtek","2019-01-17 08:53:34","00:00:46","","Sex Education: Season 1: Episode 1","","Android DefaultWidevineL3Phone Android Phone","00:01:06","Not latest view","PL (Poland)"
"1999","Wojtek","2019-01-15 20:20:46","00:43:00","Autoplayed: user action: Unspecified; ","Ronnie Coleman: The King","","Chrome PC (Cadmium)","01:30:57","01:30:57","PL (Poland)"
"2000","Wojtek","2019-01-14 20:35:59","00:42:22","Autoplayed: user action: Unspecified; ","Ronnie Coleman: The King","","Chrome PC (Cadmium)","00:47:01","Not latest view","PL (Poland)"
"2001","Wojtek","2019-01-13 21:13:30","00:03:28","Autoplayed: user action: Unspecified; ","Ronnie Coleman: The King","","Chrome PC (Cadmium)","00:03:45","Not latest view","PL (Poland)"
"2002","Wojtek","2019-01-13 13:36:20","00:23:53","Autoplayed: user action: Unspecified; ","The Hook Up Plan: Season 1: The Love Plan (Episode 4)","","Chrome PC (Cadmium)","00:24:00","00:24:00","PL (Poland)"
"2003","Wojtek","2019-01-11 22:43:45","00:25:39","","1983: Season 1: Entanglement (Episode 1)","","Android DefaultWidevineL3Phone Android Phone","00:53:36","00:53:36","PL (Poland)"
"2004","Wojtek","2019-01-11 20:51:04","00:00:20","Autoplayed: user action: Unspecified; ","Sex Education: Season 1: Episode 1","","Chrome PC (Cadmium)","00:00:20","Not latest view","PL (Poland)"
"2005","Wojtek","2019-01-08 21:14:43","00:25:47","Autoplayed: user action: Unspecified; ","The Hook Up Plan: Season 1: The Booty Plan (Episode 3)","","Chrome PC (Cadmium)","00:25:55","00:25:55","PL (Poland)"
"2006","Wojtek","2019-01-07 21:11:53","00:10:40","Autoplayed: user action: Unspecified; ","The Dictator","","Chrome PC (Cadmium)","01:12:24","01:12:24","PL (Poland)"
"2007","Wojtek","2019-01-06 19:39:07","00:43:39","Autoplayed: user action: Unspecified; ","The Dictator","","Chrome PC (Cadmium)","00:54:18","Not latest view","PL (Poland)"
"2008","Wojtek","2019-01-06 14:07:27","00:23:39","Autoplayed: user action: Unspecified; ","The Hook Up Plan: Season 1: The Sloppy Plan (Episode 2)","","Chrome PC (Cadmium)","00:23:46","00:23:46","PL (Poland)"
"2009","Wojtek","2019-01-05 13:26:44","00:12:09","Autoplayed: user action: Unspecified; ","The Dictator","","Chrome PC (Cadmium)","00:12:09","Not latest view","PL (Poland)"
"2010","Wojtek","2019-01-05 13:26:20","00:00:04","Autoplayed: user action: Unspecified; ","Amateur","","Chrome PC (Cadmium)","00:02:10","00:02:10","PL (Poland)"
"2011","Wojtek","2019-01-05 13:25:00","00:00:01","Autoplayed: user action: Unspecified; ","Premier League Legends: Series 2: David Ginola (Episode 1)","","Chrome PC (Cadmium)","00:00:01","00:00:01","PL (Poland)"
"2012","Wojtek","2019-01-03 19:03:15","00:23:58","Autoplayed: user action: Unspecified; ","The Hook Up Plan: Season 1: The Secret Plan (Episode 1)","","Chrome PC (Cadmium)","00:23:58","00:23:58","PL (Poland)"
"2013","Wojtek","2019-01-01 11:17:40","00:17:01","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One in Vegas: Part 2 (Episode 24)","","Chrome PC (Cadmium)","00:17:57","Not latest view","PL (Poland)"
"2014","Wojtek","2019-01-01 10:55:21","00:22:07","Autoplayed: user action: None; ","Friends: Season 5: The One in Vegas: Part 1 (Episode 23)","","Chrome PC (Cadmium)","00:22:08","00:22:08","PL (Poland)"
"2015","Wojtek","2019-01-01 10:33:03","00:22:03","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with Joey's Big Break (Episode 22)","","Chrome PC (Cadmium)","00:22:04","00:22:04","PL (Poland)"
"2016","Wojtek","2018-12-31 15:19:05","00:24:31","Autoplayed: user action: Unspecified; ","The Revenant","","Chrome PC (Cadmium)","02:28:07","02:28:07","PL (Poland)"
"2017","Wojtek","2018-12-31 13:54:21","00:30:21","Autoplayed: user action: Unspecified; ","The Revenant","","Chrome PC (Cadmium)","02:02:10","Not latest view","PL (Poland)"
"2018","Wojtek","2018-12-31 11:02:40","01:09:09","Autoplayed: user action: Unspecified; ","The Revenant","","Chrome PC (Cadmium)","01:32:13","Not latest view","PL (Poland)"
"2019","Wojtek","2018-12-31 10:02:11","00:23:04","Autoplayed: user action: Unspecified; ","The Revenant","","Chrome PC (Cadmium)","00:23:04","Not latest view","PL (Poland)"
"2020","Wojtek","2018-12-31 09:59:30","00:02:31","Autoplayed: user action: Unspecified; ","Interstellar","","Chrome PC (Cadmium)","00:02:31","00:02:31","PL (Poland)"
"2021","Wojtek","2018-12-24 14:26:35","00:21:26","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with the Ride-Along (Episode 20)","","Chrome PC (Cadmium)","00:22:07","00:22:07","PL (Poland)"
"2022","Wojtek","2018-12-22 19:53:03","00:20:35","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with Rachel's Inadvertent Kiss (Episode 17)","","Chrome PC (Cadmium)","00:22:09","00:22:09","PL (Poland)"
"2023","Wojtek","2018-12-19 21:15:23","00:00:32","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with Rachel's Inadvertent Kiss (Episode 17)","","Chrome PC (Cadmium)","00:00:32","Not latest view","PL (Poland)"
"2024","Wojtek","2018-12-19 20:51:28","00:21:20","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with the Cop (Episode 16)","","Chrome PC (Cadmium)","00:22:02","00:22:02","PL (Poland)"
"2025","Wojtek","2018-12-14 17:05:55","00:21:17","","Friends: Season 5: The One Where Everybody Finds Out (Episode 14)","","Android DefaultWidevineL3Phone Android Phone","00:22:07","00:22:07","PL (Poland)"
"2026","Wojtek","2018-12-11 19:21:24","00:00:20","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Where Everybody Finds Out (Episode 14)","","Chrome PC (Cadmium)","00:00:20","Not latest view","PL (Poland)"
"2027","Wojtek","2018-12-11 18:59:04","00:22:05","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with Joey's Bag (Episode 13)","","Chrome PC (Cadmium)","00:22:06","00:22:06","PL (Poland)"
"2028","Wojtek","2018-12-09 21:41:02","00:20:18","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with Chandler's Work Laugh (Episode 12)","","Chrome PC (Cadmium)","00:22:08","00:22:08","PL (Poland)"
"2029","Wojtek","2018-12-08 20:56:43","00:21:29","Autoplayed: user action: None; ","Friends: Season 5: The One with All the Resolutions (Episode 11)","","Chrome PC (Cadmium)","00:22:09","00:22:09","PL (Poland)"
"2030","Wojtek","2018-12-08 20:34:47","00:21:27","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with the Inappropriate Sister (Episode 10)","","Chrome PC (Cadmium)","00:22:08","00:22:08","PL (Poland)"
"2031","Wojtek","2018-12-08 20:34:29","00:00:08","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with Ross's Sandwich (Episode 9)","","Chrome PC (Cadmium)","00:15:23","00:15:23","PL (Poland)"
"2032","Wojtek","2018-12-05 21:20:39","00:11:38","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with Ross's Sandwich (Episode 9)","","Chrome PC (Cadmium)","00:12:19","Not latest view","PL (Poland)"
"2033","Wojtek","2018-12-04 18:34:42","00:00:01","Autoplayed: user action: Unspecified; ","1983: Season 1: Entanglement (Episode 1)","","Chrome PC (Cadmium)","00:00:26","Not latest view","PL (Poland)"
"2034","Wojtek","2018-12-04 15:52:34","00:00:25","Autoplayed: user action: Unspecified; ","1983: Season 1: Entanglement (Episode 1)","","Chrome PC (Cadmium)","00:00:25","Not latest view","PL (Poland)"
"2035","Wojtek","2018-12-04 15:09:14","00:21:27","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with All the Thanksgivings (Episode 8)","","Chrome PC (Cadmium)","00:22:05","00:22:05","PL (Poland)"
"2036","Wojtek","2018-11-26 19:56:51","00:00:05","Autoplayed: user action: Unspecified; ","Dark: Season 1: Alpha and Omega (Episode 10)","","Chrome PC (Cadmium)","00:51:16","00:51:16","PL (Poland)"
"2037","Wojtek","2018-11-26 19:02:20","00:02:35","Autoplayed: user action: Unspecified; ","Dark: Season 1: Alpha and Omega (Episode 10)","","Chrome PC (Cadmium)","00:45:24","Not latest view","PL (Poland)"
"2038","Wojtek","2018-11-25 14:08:21","00:01:21","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Where Ross Moves In (Episode 7)","","Chrome PC (Cadmium)","00:01:52","00:01:52","PL (Poland)"
"2039","Wojtek","2018-11-25 13:45:57","00:22:07","Autoplayed: user action: None; ","Friends: Season 5: The One with the Yeti (Episode 6)","","Chrome PC (Cadmium)","00:22:08","00:22:08","PL (Poland)"
"2040","Wojtek","2018-11-25 13:24:15","00:21:28","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One with the Kips (Episode 5)","","Chrome PC (Cadmium)","00:22:08","00:22:08","PL (Poland)"
"2041","Wojtek","2018-11-25 13:24:07","00:00:05","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Where Phoebe Hates PBS (Episode 4)","","Chrome PC (Cadmium)","00:21:32","00:21:32","PL (Poland)"
"2042","Wojtek","2018-11-25 13:24:00","00:00:03","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Hundredth (Episode 3)","","Chrome PC (Cadmium)","00:00:03","00:00:03","PL (Poland)"
"2043","Wojtek","2018-11-25 12:29:38","00:20:46","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Where Phoebe Hates PBS (Episode 4)","","Chrome PC (Cadmium)","00:21:27","Not latest view","PL (Poland)"
"2044","Wojtek","2018-11-25 12:25:25","00:04:10","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Hundredth (Episode 3)","","Chrome PC (Cadmium)","00:22:05","Not latest view","PL (Poland)"
"2045","Wojtek","2018-11-25 09:14:36","00:00:03","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Hundredth (Episode 3)","","Chrome PC (Cadmium)","00:17:23","Not latest view","PL (Poland)"
"2046","Wojtek","2018-11-24 15:59:15","00:17:20","Autoplayed: user action: Unspecified; ","Friends: Season 5: The One Hundredth (Episode 3)","","Chrome PC (Cadmium)","00:17:20","Not latest view","PL (Poland)"
"2047","Wojtek","2018-11-24 15:37:15","00:21:44","Autoplayed: user action: None; ","Friends: Season 5: The One with All the Kissing (Episode 2)","","Chrome PC (Cadmium)","00:22:08","00:22:08","PL (Poland)"
